customer_id,churn_probability,actual_churn
1067920,0.8815724324189871,0
1053881,0.881552925510396,1
1055965,0.8810059816539441,1
1059058,0.8808823712431406,1
1077348,0.8800775251448179,1
1007731,0.8790651049810753,1
1079592,0.8781481005863572,1
1001217,0.8774145436937674,1
1040400,0.8766215596974017,1
1061423,0.8750485945589327,0
1036081,0.8745719310275158,1
1013016,0.874246392781439,1
1073543,0.8742303984221769,1
1008734,0.8737369933547642,1
1048622,0.8736627593481827,1
1017878,0.8733302862188708,1
1011695,0.8732867890433295,1
1011166,0.8732501544518578,1
1067969,0.873191664396234,1
1029312,0.872032566238321,1
1085744,0.8713046156922207,1
1000155,0.8708099512743008,1
1099963,0.8706594106225336,1
1022160,0.87055537439009,1
1057291,0.869379789313507,1
1063367,0.8693736069725486,0
1009076,0.8673150485100143,1
1002833,0.8671035187601493,1
1000082,0.8669049213851223,1
1014390,0.8654752004362436,1
1081625,0.8654527718204322,1
1039199,0.8648019037103729,1
1019354,0.8642675495034227,1
1021112,0.863883441323552,1
1081012,0.863787561715152,1
1069194,0.863627468130267,1
1062214,0.8634821453067976,1
1063806,0.8633258695107503,1
1019310,0.8630425787840147,1
1000415,0.8628400379836262,1
1091441,0.8625183809334708,1
1052403,0.8619328455407148,1
1042542,0.861866277701107,1
1006436,0.8600179472200533,1
1060763,0.8595348001415306,1
1042412,0.85943336021075,0
1072652,0.8593674072132118,1
1008949,0.8589795463396436,1
1097886,0.8589435242997978,1
1076238,0.8583911714215496,1
1001483,0.8580442775561123,1
1028576,0.8577547859398809,1
1036776,0.8575679356091958,1
1059340,0.857424914854569,1
1091813,0.857026206349569,1
1078409,0.8561556965795141,1
1012060,0.8559974959131119,1
1090758,0.8559626948057758,1
1001499,0.8557895854456021,1
1077137,0.8557233899289877,1
1099182,0.8556097550779098,1
1086053,0.8554675173820641,1
1091738,0.8535492669282542,1
1023434,0.8528768220220081,1
1040224,0.8525904706920265,1
1009392,0.8513357067721955,1
1062831,0.8508232239861406,1
1057294,0.8507489257237976,1
1053174,0.8500475177329143,1
1075609,0.8499926466682015,1
1046714,0.8483403514623359,1
1050323,0.8481078586929391,1
1055281,0.8477077997784711,1
1081049,0.8473235432626379,1
1071932,0.8470542752358209,1
1062889,0.8468034835129628,1
1068663,0.8460876659573614,1
1011100,0.8455962695530631,1
1046964,0.8452072661366496,1
1007015,0.8442446558726212,1
1043846,0.8437397901944262,1
1063642,0.843683903565398,1
1032457,0.8423309444016822,1
1040025,0.8422094329623807,1
1015671,0.8420649105459806,1
1068976,0.840943604721048,1
1068133,0.8408082439057946,1
1042921,0.8403750455345407,1
1006091,0.8402624635227315,1
1038325,0.8399611502045207,1
1053420,0.8392572618994385,0
1071247,0.83866290326667,1
1046753,0.8383867082353802,1
1007041,0.8382017480515204,1
1032740,0.8381841460909152,1
1029454,0.8381746800232545,0
1075789,0.8375126580322693,1
1085561,0.8368514245265943,1
1079273,0.8363416566642615,1
1056021,0.8356678327917052,1
1076282,0.8352918528480631,1
1016641,0.8351512339284289,1
1030605,0.8350003573053759,0
1005301,0.8349434251818202,1
1016066,0.8346265756530721,1
1089538,0.8343139660829615,1
1047273,0.8342693765086173,1
1070717,0.8340074092548222,0
1099418,0.8338120867075429,1
1099282,0.833627466349525,1
1056173,0.8335113278275379,1
1024791,0.8332613687965919,1
1071727,0.8328468310821464,1
1062253,0.8327476718472469,1
1040842,0.832141363076112,1
1053519,0.8319861394670269,1
1071101,0.8318907868836035,1
1051065,0.8316277697529526,1
1069310,0.8313807769042016,1
1067866,0.830342998731599,1
1011149,0.8292618611005506,1
1051672,0.828883390043106,1
1058808,0.8279081086800834,1
1078108,0.8275085894441031,1
1065866,0.8263543884317436,1
1020645,0.8259291064637146,1
1040768,0.8255650168086721,1
1053828,0.8251892779314437,1
1043346,0.825121787717129,1
1049220,0.8247688582131062,0
1010799,0.8246462853853843,1
1015998,0.8245728887886544,0
1057039,0.8244650431812579,1
1011464,0.8243872918806419,1
1076478,0.8243779636389357,1
1065438,0.8232573338694819,1
1053248,0.8229559881277692,1
1069673,0.822763864461173,1
1098794,0.8225740256359735,1
1026238,0.8221668803495629,0
1021431,0.8221607943394663,1
1025561,0.8216640657853874,1
1074550,0.8215118592945286,1
1098979,0.8208962041864836,0
1066421,0.8207961653332737,1
1020927,0.820290652213229,1
1066023,0.8202085031687334,1
1072735,0.8194631512992554,0
1035033,0.8194568276704344,1
1058754,0.8184838991575717,1
1042515,0.8179370605626743,1
1067131,0.8174991818851615,1
1091295,0.8174447650196178,1
1049006,0.81712973446651,1
1015985,0.8166393930923054,1
1070445,0.8163214792292917,1
1001141,0.8162178838495032,1
1016486,0.8161929009763298,1
1057053,0.8161272183303037,0
1009262,0.815790885885669,1
1003339,0.8153087210884411,1
1066594,0.8152833695726733,1
1019356,0.8151818028969376,1
1067148,0.8150714871391219,0
1059622,0.8146549642410009,0
1035291,0.8141810625127367,1
1018194,0.8140818067802732,1
1077609,0.8131469339390515,1
1085861,0.8131347837199537,1
1042554,0.8129688598270337,1
1025453,0.8128478216344663,1
1041582,0.8124787595735409,1
1036034,0.8119961776659099,0
1053344,0.8116952907312758,1
1034309,0.8115810915549642,1
1082504,0.8103832545648134,0
1059687,0.8098631855056777,1
1006668,0.8097909772769237,1
1017872,0.8090223144079819,0
1059382,0.8089196802351327,1
1038784,0.808738602604048,1
1072909,0.8086708759279986,1
1048467,0.8085772474103203,1
1088212,0.8082043730592124,1
1088859,0.8079955708171728,1
1007915,0.8079928471062001,0
1006680,0.8077927312412236,1
1020991,0.8073603124411893,1
1013664,0.8064884899148749,1
1001735,0.8064253783513133,1
1083923,0.806383544812633,1
1035092,0.8063805906589332,1
1059202,0.8063388967468655,1
1052267,0.8062908432601015,0
1069968,0.8060534331506988,1
1083867,0.8060262402660693,1
1057720,0.8054929206532733,1
1039215,0.805490431808922,1
1089688,0.8054844293919936,1
1018750,0.8054628970106544,1
1082397,0.805176238783363,1
1086709,0.8042015640530944,1
1018963,0.8039822349160447,1
1058024,0.8035592579542024,0
1001273,0.8034380416510096,1
1035836,0.8026289051222713,1
1044425,0.8023183415327797,0
1006888,0.8019923590041286,1
1085710,0.8015124348910168,0
1047617,0.8013766861012275,0
1082475,0.8011416271903525,1
1043270,0.8008863718798273,1
1077551,0.8001360087079183,1
1001115,0.7996316770064249,1
1030736,0.7994414495611921,1
1067938,0.7993095928013697,1
1045754,0.79926036023884,1
1015809,0.7992443470544877,1
1054097,0.7988923268581953,1
1066798,0.7987757170335987,1
1053979,0.7984131752208099,1
1065686,0.7975624824378228,1
1057945,0.797532102679351,1
1031284,0.7972996633397984,1
1075044,0.7972915241940464,1
1023219,0.7972652161131891,1
1005039,0.7966585751205005,1
1039942,0.7964278535661342,1
1087715,0.7962864065949163,1
1080990,0.7962858410281626,1
1010315,0.7960926279421624,1
1059222,0.7960673452285465,0
1018323,0.7955921452147412,1
1003063,0.7955279012099443,1
1056855,0.7954196500749217,1
1059707,0.7953391872078212,1
1023933,0.7952215632484055,1
1055450,0.7952094419981105,0
1042938,0.7949905094632271,1
1034471,0.7948219366373225,1
1075327,0.794751499327309,1
1053897,0.794718316333488,1
1021486,0.7946825731567116,1
1051029,0.794554477299309,0
1053473,0.7944956445709127,1
1038613,0.7941689319101185,1
1053663,0.7937919004313989,1
1018777,0.7937796649685677,0
1036240,0.7936384493885227,0
1007148,0.7932785630691892,1
1044221,0.7932779801016347,1
1005855,0.7931641222065118,1
1076449,0.792962772734348,1
1071198,0.7928704759579475,1
1060849,0.7924538655794926,1
1069532,0.7923920295337136,1
1025178,0.792114331160511,1
1068145,0.7917866062288684,1
1064607,0.791049729891739,0
1047970,0.7907909258635202,1
1047559,0.7905926884519029,0
1068057,0.7904782596617356,0
1059103,0.7902256667976673,1
1053403,0.7900630902903485,1
1030813,0.7893478651932024,1
1037906,0.78934265915171,1
1080147,0.7892398829212417,1
1007450,0.7891366751434497,1
1010577,0.789124730105368,1
1058594,0.7891224244604024,1
1085029,0.7890834915544565,1
1059070,0.7888672336328593,0
1082218,0.7887694951807391,1
1032602,0.7882181319389764,1
1058415,0.7880162190617844,1
1088137,0.7880044543264613,1
1041124,0.7878359230148679,1
1014676,0.7876113342007127,1
1082163,0.787561274713483,1
1067908,0.7874662048200833,1
1068613,0.7871389737581004,1
1064752,0.7871353445938942,1
1082139,0.7870027850691548,1
1089238,0.7869050543371187,1
1060176,0.7864222846616243,1
1059196,0.7863167407083747,1
1072097,0.786257565601447,1
1072555,0.7854749913582088,1
1087299,0.7851819762716488,1
1027994,0.785177676304731,1
1031986,0.7850668388948661,1
1015555,0.7845033361046534,1
1084598,0.7843181022794645,1
1030587,0.7832467235700606,0
1056082,0.7830502052379847,1
1080909,0.7828723993591115,0
1081375,0.7827859876775151,1
1068644,0.7825318856906036,1
1059231,0.7824446863332595,1
1033564,0.7823727192833354,1
1083165,0.7820246613966871,1
1001293,0.7820062942990359,1
1039955,0.7818647776271495,0
1069553,0.7813296745695597,1
1006907,0.781237564803011,1
1082500,0.781226977002567,0
1078076,0.7811677653451163,1
1002357,0.781118665778828,0
1011455,0.7810487694442649,1
1010598,0.7809381300126573,1
1009203,0.780935110201278,1
1073945,0.7808480903629927,1
1057645,0.7806774251478594,0
1059098,0.7806401926466229,1
1018679,0.7806198177276218,0
1030410,0.7805707310423469,1
1005529,0.7801586151876403,1
1090587,0.7799474738323863,0
1047067,0.77992115836839,0
1054460,0.779220207804638,1
1040277,0.7791542516777535,0
1065551,0.779110696868688,1
1026446,0.7787891742948999,1
1069378,0.7787748508871293,1
1024979,0.7786970548435174,0
1066827,0.7786677915104545,1
1030342,0.7782444178691196,1
1071199,0.7782310796170432,1
1024272,0.7780167136526329,1
1067906,0.7779410603851532,1
1047642,0.7778096968684569,1
1068079,0.77780349162165,1
1023328,0.7778023676592807,1
1073039,0.777734548119052,0
1080980,0.7775639717420126,1
1078045,0.7773484867724578,1
1055255,0.7772034823268903,1
1083238,0.7770469435181017,1
1078542,0.7768683532877759,1
1008910,0.7767795806407416,1
1071565,0.776591951382898,1
1099603,0.775916672317507,1
1058119,0.7758844287207276,1
1004536,0.7754872434928687,0
1017309,0.7753767262933144,1
1025439,0.7753101962464577,1
1099613,0.775147293727894,1
1002854,0.7750135598128495,0
1071874,0.7748778337015031,0
1000557,0.7744408711653797,1
1067629,0.7742495816342374,0
1026849,0.773988693184424,0
1054829,0.7734296366995034,1
1064211,0.7734092117506225,1
1078658,0.7733912048865832,1
1081027,0.7733415232507755,1
1058416,0.7732683538072774,1
1033942,0.7730573031764364,1
1081064,0.772721600659292,0
1030832,0.7726452496173364,1
1072952,0.7724278245764623,1
1043484,0.7721658051037221,1
1013318,0.7721540229246703,1
1077553,0.7721173459161765,1
1078986,0.7720522079362041,1
1077716,0.7720301767852576,1
1072580,0.7719594214123792,1
1009384,0.7715776218851369,0
1075721,0.7714606374305797,0
1090221,0.7714258321978399,0
1065499,0.7713804853733356,0
1021547,0.7713054800148167,1
1091155,0.7710341036263821,1
1065576,0.7707151536294422,0
1047941,0.7706293901984326,1
1013571,0.7705729468879551,0
1061602,0.7705273483274094,1
1037772,0.7699042466732356,0
1072533,0.7696525934748227,0
1005540,0.7693319780674976,1
1042720,0.7693137532299565,1
1002539,0.7692524389012099,0
1070152,0.769211395083931,0
1057976,0.7691333626262824,1
1040541,0.7688872130576015,1
1013281,0.7688148410871826,1
1031176,0.7687970140584193,1
1035967,0.768562483945865,1
1088008,0.7684781047818074,1
1038084,0.7684764513807153,1
1060116,0.7684098574607087,1
1056211,0.7683091558011244,0
1010472,0.7682972718950135,1
1001213,0.7682656214413122,1
1056699,0.7679866770257753,0
1057229,0.7678237990660126,1
1017864,0.7678043503522709,1
1029288,0.7677968168560207,1
1072787,0.7674417694324059,1
1058538,0.7673002833172166,1
1087904,0.7669572704628783,1
1033547,0.7669270560412648,1
1008688,0.7669099788345997,1
1065036,0.7669089199729752,0
1060321,0.7668477729295954,1
1071742,0.7667785173316747,1
1041095,0.7661052268401615,1
1010030,0.7659764189758811,1
1078649,0.7658324167977084,1
1054398,0.7657753344430545,1
1076104,0.7655909509149041,1
1037217,0.7654634732174884,1
1055525,0.7653100689873977,1
1058874,0.7653087750758385,1
1008792,0.7652010260921125,1
1028114,0.7651988063256039,1
1008287,0.765064450862604,1
1090418,0.7649334523795241,1
1055412,0.7648786924874511,0
1017055,0.7648668880216816,1
1060325,0.764795796634174,0
1026389,0.764518110325973,0
1071497,0.7642241931722846,1
1002653,0.7639534269140453,1
1074005,0.7636777101690143,1
1060939,0.7631539783327332,1
1029821,0.7630980254596622,0
1050593,0.7630391093369069,1
1086090,0.7628480184892181,1
1056058,0.7628270091399255,1
1013148,0.7624282828937459,1
1059377,0.7624253476632038,0
1072182,0.7624008389968666,0
1005679,0.7623003148863324,1
1021089,0.7620067629072502,1
1009140,0.7615870465421206,0
1054187,0.7614379425477746,1
1020146,0.7610860384064173,1
1080523,0.7610239724202552,0
1061094,0.760914511877929,1
1001532,0.7607765167237887,1
1051516,0.7606826684918658,0
1070428,0.7604265798404726,1
1054683,0.7604042789880023,1
1054468,0.7602472593189168,1
1032608,0.7600595029028712,1
1077506,0.7600146879302053,1
1097691,0.7600106778578462,1
1061700,0.7598348072210185,1
1081614,0.7593919088420402,1
1070016,0.7593296439593729,1
1048351,0.7592962867359906,0
1089968,0.7592302670823742,1
1048402,0.7591328126468241,1
1052753,0.7590279592825198,1
1062677,0.7588400687581359,0
1090932,0.7588230903276709,1
1044449,0.7588055040896208,1
1051763,0.7585633916128925,0
1015978,0.7584460076798127,0
1013879,0.75816822572772,1
1038854,0.7581087582407524,1
1000727,0.7576857866104122,1
1038488,0.7576176893887553,0
1037732,0.7575573351891528,1
1069426,0.7571852402822767,1
1042137,0.757024311898547,1
1007935,0.7569757500452092,1
1036895,0.7567453597468209,1
1053127,0.7565516241552918,0
1021269,0.7565132687926738,1
1073901,0.7564042072290076,1
1056280,0.7562764096074571,1
1005169,0.75617558379303,1
1007575,0.7561048535505137,1
1069168,0.755988519825948,1
1054639,0.755979002174199,1
1088872,0.7559698882561241,1
1014405,0.7559146548875347,1
1060371,0.7558574112634752,1
1082913,0.755746366419961,1
1082348,0.7555073400612545,1
1094586,0.7554710871449055,1
1091119,0.7551783133006147,1
1055841,0.7549635374917584,1
1055338,0.7548520663810317,1
1057918,0.7547897901356752,1
1071757,0.7547164027793148,1
1085723,0.7546173648025877,1
1064107,0.75455548075366,1
1015810,0.7543433376986699,0
1059910,0.7541992820452452,1
1084079,0.7537272738777763,1
1077098,0.7536069598608001,1
1059806,0.7535181368687408,1
1080655,0.7532710851023003,0
1069115,0.7531969193305476,1
1061384,0.7530466842956197,0
1024747,0.7529040325170352,1
1060030,0.7527470047990361,1
1050684,0.7527243323194678,1
1069215,0.7526438786548026,1
1008798,0.7526022231221549,1
1050287,0.7525359341246909,1
1085833,0.752534812627028,1
1063976,0.7524892825693357,1
1099199,0.7521092969316112,1
1088271,0.7518159448233839,1
1007459,0.7517427004416812,0
1075415,0.7514626964438631,1
1026568,0.7514489188298801,1
1028676,0.7513421384703324,1
1042240,0.7512724516454354,1
1017991,0.751169300443781,1
1038295,0.751162321079875,0
1033274,0.751014258521929,1
1074911,0.7508077695770939,1
1069820,0.750728124317743,0
1027608,0.7506018131721686,0
1072987,0.7504519560005756,1
1001843,0.7504173536105953,0
1089891,0.750378410641599,1
1055468,0.7502501384782733,1
1054788,0.750249018994734,1
1065729,0.7502339517755138,1
1065728,0.7500924632979022,1
1083674,0.7499392519748588,1
1080559,0.7498060715996518,1
1074410,0.7495672107815772,1
1019079,0.7495405640788383,1
1008483,0.7495008786866941,0
1060270,0.7495005928523351,1
1071906,0.7494593336233484,0
1050518,0.7494390148823704,1
1078865,0.7494257308622507,1
1086495,0.7494211445826844,1
1040005,0.7489610724808712,0
1073192,0.7489591157040532,0
1066908,0.7489053358215284,1
1004261,0.7488006858140966,1
1012903,0.7487762643068767,1
1056851,0.7487003259951953,1
1043458,0.7486131362177004,1
1041950,0.7483978541364799,0
1069432,0.74825952260721,1
1049754,0.7478773617136212,1
1086054,0.7477179855422882,1
1018169,0.7477072048412953,1
1052583,0.7476993342820851,1
1033844,0.7476785616211886,1
1076111,0.7476600137644334,1
1077655,0.747654422343698,0
1060415,0.7475937594825257,0
1076839,0.7474652578391523,1
1041652,0.7471552231885995,1
1077660,0.7470926730005591,1
1091106,0.7467939355492813,1
1083326,0.7467286590359928,1
1007634,0.7466466094606778,1
1020394,0.7466083891664307,1
1069199,0.7465432029177184,0
1007937,0.7461841271233816,1
1086662,0.7461032158092666,1
1076587,0.746027442035672,1
1030691,0.7458309691927016,0
1044558,0.7457763503772676,1
1026610,0.7457564326483375,1
1051020,0.7455288892849309,1
1062893,0.7454928777716907,0
1076575,0.7454667588008478,1
1057068,0.7451898425397837,0
1066735,0.7450505644496953,1
1065884,0.7445550163304564,1
1059430,0.7445359221298841,0
1082140,0.7444707014197064,1
1068545,0.7444280287738791,1
1044202,0.7444193801337015,1
1065387,0.7443951847244713,1
1071024,0.744191243739989,0
1055882,0.7440334770062617,0
1087087,0.7438956850143174,1
1007574,0.7435996484186227,1
1056677,0.743502661713097,1
1051085,0.7434245495737425,1
1000225,0.7433534076067729,1
1059181,0.7432340404526643,1
1086150,0.7432239421528769,1
1023734,0.7430913338797421,1
1001772,0.7429623396676888,0
1000241,0.7428604357451707,1
1061777,0.7428472980941955,0
1077139,0.7427671902696362,1
1015193,0.7426382782957123,1
1038852,0.7426336862737324,1
1006057,0.7426137857254699,1
1038831,0.7425935947445887,1
1040387,0.7425840003900336,1
1039087,0.7422693801945419,0
1060455,0.7421812076452778,1
1043974,0.7420314979592462,1
1022833,0.7420151585908044,0
1031138,0.7420056289985925,1
1026112,0.7419102712296711,1
1018241,0.7418801118269088,1
1068816,0.7418178727605593,1
1054330,0.7417193898524636,1
1083069,0.7416757209768319,1
1079107,0.7416621680703188,1
1084088,0.741658403480141,1
1076030,0.7415978982476507,0
1038030,0.7409790203683774,1
1069957,0.7409153488141024,1
1045924,0.7409148271561363,1
1065860,0.7407428758626865,1
1021515,0.7407299687945641,1
1078615,0.7406780441053783,0
1070196,0.7405143849532757,1
1055057,0.7404867062288838,1
1079122,0.7404779795799817,1
1099226,0.7402972067855402,0
1044864,0.7402197009621863,1
1081514,0.7399409241022962,1
1088709,0.7399188424719528,1
1050283,0.7398095532451141,1
1057834,0.7396487556398182,1
1006207,0.7394704568694713,1
1098666,0.7394136602662426,1
1005523,0.7393262527557394,1
1091133,0.7392806317619123,0
1066808,0.7392391913265203,1
1004758,0.7392355554036317,1
1060759,0.7392328943622829,1
1016032,0.739229924965794,1
1077563,0.7392286102055344,0
1077020,0.739083995295145,0
1078516,0.7390747153300471,1
1071948,0.7390581026685079,1
1001579,0.7388855307129547,1
1066729,0.7388258214695628,1
1030269,0.7388125387201039,1
1023601,0.7387122571691397,1
1052276,0.7386936092272033,1
1079002,0.7386735355764626,1
1082894,0.738653147522751,1
1015184,0.7386449658496664,1
1017668,0.7386078058255682,0
1076700,0.7385778635479593,1
1052535,0.738464891164102,1
1060055,0.7384491222179183,0
1084536,0.7384198638487725,1
1056914,0.7381851633960007,0
1070466,0.7379795709105447,1
1028457,0.7376884295544993,0
1009902,0.7376066336764344,1
1079350,0.7375689355531689,1
1068793,0.7375575899492688,1
1024744,0.7375281082900288,1
1003930,0.7372527837373408,1
1051717,0.7371665974140423,1
1081218,0.7371602315692393,1
1006263,0.7370631402939664,0
1079216,0.7370416190378195,1
1087930,0.7368068788161647,1
1045214,0.7368064709542811,1
1072296,0.736732794685199,0
1082028,0.7366701383513893,1
1019776,0.7365991183610319,0
1073310,0.7365521630514462,1
1004612,0.7365120136930159,1
1029654,0.7365106784204295,1
1088757,0.7364979849871642,1
1004170,0.7364909412297763,1
1002019,0.7364395679004926,1
1001893,0.7363955350603626,1
1062747,0.7362896302710087,1
1082178,0.7362348619599353,0
1031585,0.7361724674212033,1
1033326,0.7361551991841899,1
1008469,0.7359735184370817,1
1065483,0.735756864634115,1
1012296,0.7355275680417651,1
1041439,0.7353789416998903,1
1088867,0.7352127333567792,1
1039707,0.7351669866808089,0
1018272,0.7350443699249668,1
1067981,0.7350239374334254,1
1082563,0.7348977080120385,1
1020023,0.7348218823410246,1
1017500,0.734713913417875,0
1074834,0.7345216973407411,1
1071753,0.7344195384313846,1
1082310,0.7343182504866786,1
1071968,0.7341152613180377,1
1033724,0.7340906598161745,1
1051305,0.7337679984402294,1
1090821,0.7337147656865691,1
1031211,0.7335797907533383,1
1014363,0.7335345429642715,0
1018597,0.7335104534390327,0
1059108,0.7334854145511344,1
1063629,0.733472967393109,0
1058250,0.7333880172521755,1
1083106,0.7332811337688446,1
1028518,0.7329311631827683,1
1088465,0.732814216137032,1
1051191,0.7328010261565028,1
1077874,0.732754363431157,1
1069615,0.7327408097688438,1
1002289,0.7325693291861994,1
1085776,0.7324651109692938,1
1089208,0.7323564331551244,1
1079195,0.732328416181666,1
1074108,0.732258874359359,1
1097364,0.7322396825767826,1
1048028,0.7321997133678607,0
1060483,0.7321366357562973,0
1071612,0.732050098994304,1
1065883,0.7318127870086513,1
1077204,0.7317917179257575,1
1030238,0.7315950004610628,0
1098343,0.731586333963302,0
1083318,0.731508384332233,1
1007474,0.7314172415057503,1
1067856,0.7314148349587175,0
1060151,0.7313662377851002,1
1079316,0.7310993058037611,1
1038726,0.7310552871353573,1
1072631,0.7309520719479795,1
1011405,0.7308929318840798,1
1098331,0.730873036096611,1
1067019,0.7308320630637268,1
1076152,0.7307664263807385,1
1041335,0.7305616974810424,0
1009956,0.7304734420998801,0
1053731,0.730452517724529,1
1057057,0.7304440516235567,0
1059913,0.7304439531758452,1
1059740,0.7304407407095779,1
1033505,0.7303836924942249,1
1019574,0.7302490764884193,0
1026406,0.7301315967133918,1
1068915,0.7300454309039707,1
1067169,0.7300412337466607,1
1080272,0.7300168205914609,1
1007857,0.7299866890193414,0
1082731,0.7299499274725256,1
1022937,0.7298029167360227,0
1057734,0.7296475327745923,1
1061463,0.7295650130571802,1
1061105,0.7294384301342248,1
1036676,0.7294344547306203,1
1059356,0.7293562615180181,1
1024676,0.7293513692838758,1
1046632,0.7292721310770535,1
1090185,0.7291298932189698,1
1079804,0.7290473755657905,1
1056225,0.7290426017720697,1
1017649,0.7288634807567007,0
1056990,0.7287344574224376,1
1017718,0.7286797174922601,1
1076913,0.7286473938031939,1
1063441,0.7286009148907426,0
1005933,0.7285095516567641,1
1037719,0.7284886206419717,1
1078670,0.7284879241513893,1
1080584,0.7282874817581964,0
1007694,0.7282813825577817,1
1009054,0.7282490399786061,1
1060525,0.7282143502573358,0
1070524,0.7281605610762192,0
1011354,0.7281332682614942,1
1030796,0.7280464421232911,1
1051764,0.7280259569031228,1
1032831,0.7280169448991393,1
1072013,0.7280150683109088,0
1069478,0.7279698767836716,1
1060353,0.727961509822634,0
1041790,0.7277864074542557,0
1003259,0.7277389563910197,1
1027997,0.727664159252035,1
1049411,0.7275944644392984,1
1083259,0.7275863175046101,1
1000134,0.7274697487678096,1
1045773,0.7273519840665976,1
1061352,0.7271086283159708,1
1087753,0.7270364064012779,1
1079660,0.7270213430902593,1
1046462,0.7269615276481426,1
1030182,0.7269242349709905,0
1001336,0.7268034558470424,1
1073446,0.726564071245447,0
1059956,0.7265471050334474,1
1012533,0.7265366341953912,1
1019156,0.726297274180942,0
1061819,0.7262876562774077,1
1026747,0.7262165583905745,1
1077461,0.7262113902866204,1
1057693,0.7261168782996069,0
1080172,0.725717100517029,0
1028068,0.7256582797238438,0
1086114,0.7255972788542633,0
1076468,0.7255956651516633,0
1098231,0.7255342822088275,1
1088661,0.7255232314545687,0
1075312,0.7254469789754406,0
1031325,0.7253534511030608,1
1054013,0.7252953151263368,1
1024992,0.7252706766032078,0
1069247,0.7251143645541326,1
1089180,0.725106340379816,1
1058796,0.7250327699038174,1
1015384,0.7249253882190413,1
1087720,0.72491493910922,1
1089852,0.7249122407538806,1
1059251,0.7248389263093432,1
1086337,0.7248045101623483,1
1079113,0.7245918374094361,1
1069568,0.7245793944958439,1
1028318,0.7245606447997508,1
1070109,0.7245563245247788,1
1039383,0.7245353333093957,0
1084303,0.7244491570605234,1
1039080,0.7243253443805056,0
1073612,0.7242330866011133,1
1055825,0.7242268980068849,1
1076592,0.7238925019020249,0
1019134,0.7238400278605894,1
1025153,0.7238130110401932,1
1075002,0.7237514592911322,1
1043212,0.7236701270018189,1
1015884,0.7235705275933025,1
1035703,0.7235635164635269,1
1021432,0.7234323101299627,0
1079747,0.7233770104514547,0
1018252,0.7233480196910618,1
1078166,0.7232808823096555,0
1030751,0.723272239929205,1
1062267,0.7231172304572598,1
1041597,0.7230880936437809,1
1011944,0.7229577130269338,1
1079875,0.7228598168074317,1
1059298,0.7226187762167604,1
1070575,0.7225592610842527,0
